date,ticker,PE,PB,ROE,ROA,sector
2024-10-31,CMCSA,5.208955,1.1993127,0.24919,0.05244,Communication Services
2024-11-30,CMCSA,5.208955,1.1993127,0.24919,0.05244,Communication Services
2024-12-31,CMCSA,5.208955,1.1993127,0.24919,0.05244,Communication Services
2025-01-31,CMCSA,5.208955,1.1993127,0.24919,0.05244,Communication Services
2025-02-28,CMCSA,5.208955,1.1993127,0.24919,0.05244,Communication Services
2025-03-31,CMCSA,5.208955,1.1993127,0.24919,0.05244,Communication Services
2025-04-30,CMCSA,5.208955,1.1993127,0.24919,0.05244,Communication Services
2025-05-31,CMCSA,5.208955,1.1993127,0.24919,0.05244,Communication Services
2025-06-30,CMCSA,5.208955,1.1993127,0.24919,0.05244,Communication Services
2025-07-31,CMCSA,5.208955,1.1993127,0.24919,0.05244,Communication Services
2020-01-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2020-02-29,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2020-03-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2020-04-30,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2020-05-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2020-06-30,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2020-07-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2020-08-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2020-09-30,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2020-10-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2020-11-30,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2020-12-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2021-01-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2021-02-28,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2021-03-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2021-04-30,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2021-05-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2021-06-30,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2021-07-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2021-08-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2021-09-30,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2021-10-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2021-11-30,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2021-12-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2022-01-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2022-02-28,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2022-03-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2022-04-30,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2022-05-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2022-06-30,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2022-07-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2022-08-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2022-09-30,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2022-10-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2022-11-30,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2022-12-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2023-01-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2023-02-28,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2023-03-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2023-04-30,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2023-05-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2023-06-30,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2023-07-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2023-08-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2023-09-30,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2023-10-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2023-11-30,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2023-12-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2024-01-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2024-02-29,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2024-03-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2024-04-30,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2024-05-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2024-06-30,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2024-07-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2024-08-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2024-09-30,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2024-10-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2024-11-30,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2024-12-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2025-01-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2025-02-28,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2025-03-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2025-04-30,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2025-05-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2025-06-30,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2025-07-31,AMGN,23.310713,20.660192,0.99139,0.07441,Healthcare
2020-01-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2020-02-29,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2020-03-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2020-04-30,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2020-05-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2020-06-30,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2020-07-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2020-08-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2020-09-30,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2020-10-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2020-11-30,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2020-12-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2021-01-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2021-02-28,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2021-03-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2021-04-30,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2021-05-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2021-06-30,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2021-07-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2021-08-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2021-09-30,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2021-10-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2021-11-30,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2021-12-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2022-01-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2022-02-28,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2022-03-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2022-04-30,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2022-05-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2022-06-30,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2022-07-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2022-08-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2022-09-30,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2022-10-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2022-11-30,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2022-12-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2023-01-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2023-02-28,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2023-03-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2023-04-30,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2023-05-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2023-06-30,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2023-07-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2023-08-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2023-09-30,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2023-10-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2023-11-30,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2023-12-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2024-01-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2024-02-29,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2024-03-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2024-04-30,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2024-05-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2024-06-30,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2024-07-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2024-08-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2024-09-30,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2024-10-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2024-11-30,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2024-12-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2025-01-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2025-02-28,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2025-03-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2025-04-30,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2025-05-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2025-06-30,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2025-07-31,ADI,61.054497,3.1760004,0.05213,0.02994,Technology
2020-01-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2020-02-29,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2020-03-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2020-04-30,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2020-05-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2020-06-30,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2020-07-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2020-08-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2020-09-30,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2020-10-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2020-11-30,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2020-12-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2021-01-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2021-02-28,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2021-03-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2021-04-30,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2021-05-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2021-06-30,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2021-07-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2021-08-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2021-09-30,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2021-10-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2021-11-30,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2021-12-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2022-01-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2022-02-28,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2022-03-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2022-04-30,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2022-05-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2022-06-30,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2022-07-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2022-08-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2022-09-30,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2022-10-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2022-11-30,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2022-12-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2023-01-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2023-02-28,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2023-03-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2023-04-30,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2023-05-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2023-06-30,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2023-07-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2023-08-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2023-09-30,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2023-10-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2023-11-30,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2023-12-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2024-01-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2024-02-29,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2024-03-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2024-04-30,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2024-05-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2024-06-30,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2024-07-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2024-08-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2024-09-30,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2024-10-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2024-11-30,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2024-12-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2025-01-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2025-02-28,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2025-03-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2025-04-30,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2025-05-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2025-06-30,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2025-07-31,ISRG,65.80893,9.476232,0.1604,0.090150006,Healthcare
2020-01-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2020-02-29,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2020-03-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2020-04-30,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2020-05-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2020-06-30,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2020-07-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2020-08-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2020-09-30,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2020-10-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2020-11-30,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2020-12-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2021-01-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2021-02-28,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2021-03-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2021-04-30,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2021-05-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2021-06-30,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2021-07-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2021-08-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2021-09-30,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2021-10-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2021-11-30,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2021-12-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2022-01-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2022-02-28,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2022-03-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2022-04-30,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2022-05-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2022-06-30,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2022-07-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2022-08-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2022-09-30,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2022-10-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2022-11-30,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2022-12-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2023-01-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2023-02-28,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2023-03-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2023-04-30,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2023-05-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2023-06-30,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2023-07-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2023-08-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2023-09-30,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2023-10-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2023-11-30,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2023-12-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2024-01-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2024-02-29,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2024-03-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2024-04-30,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2024-05-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2024-06-30,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2024-07-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2024-08-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2024-09-30,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2024-10-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2024-11-30,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2024-12-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2025-01-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2025-02-28,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2025-03-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2025-04-30,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2025-05-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2025-06-30,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2025-07-31,VRTX,26.67094,5.587704,0.22771,0.13094,Healthcare
2020-01-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2020-02-29,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2020-03-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2020-04-30,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2020-05-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2020-06-30,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2020-07-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2020-08-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2020-09-30,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2020-10-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2020-11-30,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2020-12-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2021-01-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2021-02-28,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2021-03-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2021-04-30,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2021-05-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2021-06-30,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2021-07-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2021-08-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2021-09-30,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2021-10-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2021-11-30,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2021-12-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2022-01-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2022-02-28,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2022-03-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2022-04-30,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2022-05-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2022-06-30,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2022-07-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2022-08-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2022-09-30,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2022-10-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2022-11-30,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2022-12-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2023-01-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2023-02-28,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2023-03-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2023-04-30,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2023-05-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2023-06-30,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2023-07-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2023-08-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2023-09-30,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2023-10-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2023-11-30,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2023-12-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2024-01-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2024-02-29,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2024-03-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2024-04-30,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2024-05-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2024-06-30,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2024-07-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2024-08-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2024-09-30,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2024-10-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2024-11-30,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2024-12-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2025-01-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2025-02-28,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2025-03-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2025-04-30,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2025-05-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2025-06-30,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2025-07-31,REGN,13.755102,1.8985916,0.15336001,0.06656,Healthcare
2020-01-31,PANW,97.20809,15.488119,0.21162,0.031040002,Technology
2020-02-29,PANW,97.20809,15.488119,0.21162,0.031040002,Technology
2020-03-31,PANW,97.20809,15.488119,0.21162,0.031040002,Technology
2020-04-30,PANW,97.20809,15.488119,0.21162,0.031040002,Technology
2020-05-31,PANW,97.20809,15.488119,0.21162,0.031040002,Technology
2020-06-30,PANW,97.20809,15.488119,0.21162,0.031040002,Technology
2020-07-31,PANW,97.20809,15.488119,0.21162,0.031040002,Technology
2020-08-31,PANW,97.20809,15.488119,0.21162,0.031040002,Technology
2020-09-30,PANW,97.20809,15.488119,0.21162,0.031040002,Technology
2020-10-31,PANW,97.20809,15.488119,0.21162,0.031040002,Technology
2020-11-30,PANW,97.20809,15.488119,0.21162,0.031040002,Technology
2020-12-31,PANW,97.20809,15.488119,0.21162,0.031040002,Technology
2021-01-31,PANW,97.20809,15.488119,0.21162,0.031040002,Technology
2021-02-28,PANW,97.20809,15.488119,0.21162,0.031040002,Technology
2021-03-31,PANW,97.20809,15.488119,0.21162,0.031040002,Technology
2021-04-30,PANW,97.20809,15.488119,0.21162,0.031040002,Technology
2021-05-31,PANW,97.20809,15.488119,0.21162,0.031040002,Technology
2021-06-30,PANW,97.20809,15.488119,0.21162,0.031040002,Technology
2021-07-31,PANW,97.20809,15.488119,0.21162,0.031040002,Technology
2021-08-31,PANW,97.20809,15.488119,0.21162,0.031040002,Technology
2021-09-30,PANW,97.20809,15.488119,0.21162,0.031040002,Technology
2021-10-31,PANW,97.20809,15.488119,0.21162,0.031040002,Technology
2021-11-30,PANW,97.20809,15.488119,0.21162,0.031040002,Technology
